,X,Y
0,-0.7006287128301977,0.28488293349323907
1,-1.63722904689519,-0.5584238271730702
2,-0.725947006926849,-1.6409987844395115
3,-0.4940757819991113,-0.08937316700298908
4,-0.0519524502468828,-0.2517600448777761
5,-1.376822722318798,-1.41706776759658
6,-0.024552618657491934,0.46656600874911414
7,0.6177873098845229,1.3424792585634295
8,0.5295694712913932,-0.21474588527158317
9,-0.4905064768924251,-0.4898600357368
10,0.11514536473981218,0.7013902437050901
11,-0.08399396153328434,0.5579880826995569
12,-0.307470536067291,-0.2709065965432134
13,-0.3754967755001717,0.6593173436709474
14,1.3678294923842997,0.9894581330886214
15,-1.0983639178836142,-0.5751817265473589
16,-0.6600710477317334,-0.4307904895501861
17,0.1470153295500605,-0.6649380410849726
18,-0.2749108001977566,-0.19000395538522508
19,-0.9345354738314847,-0.14770382042378605
20,0.20785064780414417,0.35858717981965066
21,-2.059016969902619,-1.2427264031573535
22,1.1644057156671215,1.4550972610434953
23,0.7844077935140539,2.279839765078037
24,-0.12859518059819872,-0.5374809263415006
25,0.2829805455614242,1.5495070650347236
26,-1.8751736096802987,-1.7580765234692353
27,-0.3355724054149971,-0.8017666767560587
28,-0.2706848482980838,0.2716440822409171
29,-1.0203639372148507,-0.5677649778219507
30,1.4903982171423606,2.5830822296276597
31,0.3661913519991101,0.5721394193750018
32,-1.2701788802897962,-0.3605883579266895
33,1.9943552131343414,1.4833813565936804
34,1.2084310220123378,1.620081731832522
35,1.7914243503756822,1.4771695989454785
36,-1.4546653021350089,-0.5207301544586078
37,0.8527511522938868,0.9653089016403982
38,-1.2650631432809318,-0.2199597502087614
39,-0.5321566162162491,-0.25699876683209183
40,-0.49056871146558534,-0.7719052987783237
41,-0.5240651576213826,-0.7033937068128744
42,0.6050263618681712,0.8093355596648792
43,1.2333945869896163,2.1126956817593974
44,-0.8298132138964729,0.4256085172417723
45,0.7929488679049023,0.7539846333851297
46,0.6839486960186528,2.2747780851481516
47,0.8715786250032875,-0.2261307883157057
48,1.8896885884093757,2.3652572192845867
49,0.6324710298126949,0.39040683164072804
50,0.46825975456962954,0.6466364858283645
51,1.7235680497041073,0.9167882253834376
52,-1.7693399394440554,-1.4070945155059014
53,1.4263932593208548,-0.29853895730645946
54,-0.2820845479010169,-0.5283416953488225
55,-0.9244558924849998,0.32249399624266567
56,-1.0703719201687503,-1.8020551164187648
57,-0.008483118004668458,0.46223163646120896
58,0.7846977417588297,0.921212861052505
59,-0.13794614196000018,0.8318284698244867
60,0.918864074956122,0.6464465423594892
61,1.0708226396404743,1.064740230980955
62,-1.2145166759748673,-0.8199215719012292
63,-0.045233186774439244,1.4991222718905068
64,-0.9912741577397187,-0.9963445215448294
65,2.2356186748456492,1.3246630343191885
66,-0.35367611498660145,0.9619730171347027
67,1.0902706490764915,1.2562797531927146
68,0.9943185150500404,1.1869883228453773
69,-0.09230400653213733,0.4300723020637415
70,-1.5344825376762008,-2.4232670217184396
71,-0.7189904312469054,1.0017905920693813
72,-0.5035520311617522,0.401769977888498
73,0.42822390336988003,0.1943150508188774
74,1.6551809743800168,2.000845626549113
75,-0.7108388825526183,-0.007569729776052914
76,0.753844095563516,2.531178015568144
77,0.928395110694737,1.2140711532694655
78,0.7080078913520647,1.4962525958786672
79,-0.22040858728533821,0.6823346739378386
80,-1.1075894343924297,0.7225058844077578
81,1.2072014006541798,1.077262386444077
82,-0.5246444679350064,-0.11740150814155909
83,0.5317651104705111,0.4571150445947475
84,0.3782336409872066,0.4430368367074318
85,0.08134292886992577,0.6501743388547243
86,1.1586687974200323,-0.018856922727694736
87,-0.07702320102002538,0.8133428765767283
88,1.8207298228749575,2.2940340949927065
89,-0.6568185573801604,-1.8020022697587843
90,-0.2111563228291584,0.2766302156514201
91,1.417391177783416,0.06046141986354622
92,-0.7729461763980006,-0.3153315828822068
93,0.951474824448443,0.9304309355995262
94,-0.9931182058448532,-1.1213844895394387
95,0.4311160681463341,0.3489580560908112
96,0.2879919555465271,-0.26587736174883864
97,-0.10268439427471174,0.42536860162420176
98,-0.4753910903679074,-0.04804220543212884
99,1.850594506374968,-0.25541864502262474
100,0.3677889988929959,1.9526681227412594
101,-1.5578189206845243,-0.6643839536514384
102,-0.7923451802768537,-0.7162906468659496
103,-1.132192245841133,-0.46794512997979126
104,0.9455408284485465,1.0484333390857594
105,-0.8453770955083184,-0.6443577176467965
106,-1.48940822115741,-1.057484467529459
107,0.7347088234224215,1.4800556760449153
108,0.38910622492467517,0.7734262072599831
109,-1.889255349714685,-0.11807469049468383
110,-0.11127404233069568,0.11642413592385706
111,1.1642085659438486,2.756235010814322
112,1.343617248872996,2.02233434298822
113,-0.3402166099460594,-0.5868299847762162
114,1.3341868023281194,1.067769086195715
115,0.7601882712187527,1.4986029663626599
116,0.46405075746514857,-0.4674343283263214
117,0.19119055874094962,0.9880596004761408
118,0.14143622774668066,1.2740576121761553
119,0.7207375042676194,-0.22924359294935664
120,0.7101821567303065,0.25089069708132616
121,0.5074811945477774,1.0124211640261547
122,0.5536773063697171,2.20011908328414
123,-0.8657529215131237,1.468964351215148
124,-0.06412398455067739,-1.2339410381912046
125,-0.018762323427142596,0.397730659011436
126,0.39195365659461,1.2782216992359776
127,-0.813955841787238,-0.5389960803800065
128,-0.2250243686268216,0.48430942097653473
129,-0.4902646689398916,0.26633290851396396
130,-0.6125433752938545,0.5068519536756949
131,1.4743385633793378,1.0113608821492375
132,-0.3474598669897564,-1.1033205317366208
133,-0.9580686485906705,-1.0930954606141838
134,0.03952296395980067,1.1296033734609734
135,-0.4801492888143999,-0.17116518411641868
136,0.8618177935805097,0.6914422022564752
137,0.607079920695934,1.707869151504781
138,2.3288721598302957,1.5923365062688777
139,-0.016673478119801202,0.709721815982479
140,-0.6650350205362694,0.11533908550524932
141,-0.5977457199644584,-0.1109827557706487
142,-0.4149247232779608,1.050562398547427
143,0.2077636208857275,0.7615417901243343
144,0.6614263273079154,1.0731354711296313
145,-0.3807981438666149,-0.7425191181126309
146,0.2328851243012638,1.513233073119039
147,0.06346566085365235,-1.1916984027194284
148,-1.4199629368577604,-1.7990224187055726
149,1.482402768405544,2.3356074353008145
150,-0.2000761865047789,-0.5908447460989192
151,2.0775239629360396,1.273466098467166
152,-0.19399145503512163,-0.30622151105153
153,1.225756482859752,1.207081497226471
154,-0.0345574899034064,-0.6375177355457284
155,0.8322859277060137,0.005017763965520672
156,0.5499382713937897,0.24884809939069735
157,-0.194797582073894,0.19851909753774113
158,2.6495175016738832,2.256330943209861
159,-1.8387318231006409,-0.7133770292895738
160,-0.18241881188332834,0.26522869553636474
161,-0.8208137964686387,1.4542188825500597
162,-1.7357220401046596,-2.0740891074340277
163,0.26241685195547326,0.04098506200176788
164,0.36184287990696984,0.7862656194212745
165,1.6589037060108451,1.5904193347115625
166,-0.331629807527967,-0.44618681708251046
167,-0.7258751596608064,0.8854933892300212
168,-0.03823311270110405,-0.8527211964192465
169,-0.09196310201128169,0.6096146031826676
170,1.1611141480183826,0.9341573022000447
171,1.328180971843416,0.7319828639745929
172,-1.0131945094780839,0.21360039135600278
173,-1.2108947657083318,-0.9029086801729915
174,0.49677155159974973,1.0611093264697429
175,1.7753636156545134,0.9921940341946622
176,0.1180079475252065,1.2692210567987205
177,-0.46035160741390846,0.24245768413974356
178,-1.6549079596391245,-0.3520664020628183
179,1.1786454026624187,1.5332890643396357
180,0.587914122285092,0.0424834978210572
181,-0.06826662035903677,-0.2806349280497555
182,-0.8177614018434778,0.09921348902876956
183,-0.30904256617025216,-0.18522585135361103
184,0.6638992457713827,-1.0437314888930846
185,1.3253934614866434,0.2305207165799042
186,0.7409529884546776,0.47751590590789283
187,-1.2939611622951601,-0.5236382973990348
188,-0.9699380124971829,0.10064067368203575
189,-0.20590663341157664,0.22344091525730964
190,-0.08880189416810999,-1.3232905569438045
191,-0.6772360568829154,-0.4794457805816627
192,1.14689045652899,1.942339035341223
193,-0.35568508247330766,-1.1992822631098405
194,-0.675403933518277,1.2019408418124822
195,-0.3392366747107415,-0.05824575455843706
196,0.27967516747740817,0.47290284865798293
197,-2.104074974871013,-1.4683887377930018
198,0.6969294091336808,1.0012879007979116
199,-0.3575187782805733,0.6350248269700476
