,X,Y
0,10.395678963655728,4.261160498726197
1,11.384723709331515,3.2489986002628557
2,9.764320593291918,5.387650223860117
3,10.806566866496938,4.204553231268748
4,10.588308834827838,5.111311290834166
5,9.053525810635279,5.95486802795192
6,10.56254666252604,3.986302789673807
7,10.495707021951329,4.159098031136165
8,9.889653338791145,5.27630262190154
9,10.607714644699247,4.682978214767475
10,9.660289835723987,4.940516902549733
11,11.64688216837049,3.6622153436311837
12,9.436598149745738,5.374065510661252
13,10.462151175028879,4.596595157431656
14,10.841581855490983,4.4859446173865605
15,9.182957397375478,5.83042628624977
16,10.585319132194781,4.205790170382934
17,9.339279653570738,6.000695459010174
18,9.23766803177356,5.584973496331172
19,10.030259892679153,4.450226825034079
20,12.125112528768064,3.0028877970082437
21,9.393208914353124,4.873644064411452
22,10.457335232967836,4.225439568048565
23,10.57618704816307,4.1120170291929865
24,10.350724980090424,4.875252512918749
25,8.992982114284448,6.176488014000461
26,9.159553536217166,6.207011809983479
27,9.93721061110065,4.718187945237064
28,10.553640189928064,4.386189557891749
29,9.517120753189989,4.779103566513909
30,11.030581365199945,3.8877715017732495
31,10.277334478062167,4.759055875997141
32,9.165055326918385,5.6898849788033035
33,8.774497617445112,6.307104873256182
34,8.69620813264229,6.442715310626283
35,10.250144271946692,4.93294794285161
36,9.560143418260948,5.133029233112469
37,8.785852336816152,6.200845880311713
38,9.443388211195712,5.571635553902766
39,8.81156728954078,5.789030478843778
40,10.081097486121877,4.777660235756554
41,10.019617062044315,5.034766081073254
42,10.535984958392731,4.211603062094179
43,11.266110180864759,3.931223989055465
44,8.87524292104295,5.945569788199934
45,12.28529248461112,2.552842305631265
46,8.302764874524197,6.959195662386298
47,9.890974858836133,4.99837047575835
48,9.536937709075255,5.543792066239026
49,9.840046582824792,5.340409436560416
50,10.965602384049216,4.079528228598145
51,10.134812690819029,5.5768944497246595
52,9.133369203590817,5.882539531606235
53,9.011177799687976,5.460408327135509
54,9.737316347890339,5.79024651825276
55,10.424318396652906,4.759701744827871
56,10.004519982629501,5.456446634743342
57,8.811533285392665,6.175565744981192
58,10.417559979837188,4.480771808675413
59,9.908391437878745,5.415327254842688
60,9.538120603462866,5.980176487499986
61,8.588693942816706,6.232016142766206
62,12.062608993672947,2.6315465713640016
63,9.014915555254323,5.822260140133362
64,8.792896868322082,6.507175280331513
65,9.893949707737859,4.312685044113427
66,9.979192590853296,4.9394328963294685
67,10.969883930074042,4.15944813379098
68,10.30260468077505,5.102722771609903
69,9.227365622560578,5.2933449174924565
70,11.326911833437045,4.092859165496278
71,9.392592082241757,5.521286600208846
72,10.18804521240861,4.8920535330584904
73,9.441159236772428,6.03587978560209
74,10.521493653490982,4.502982609372268
75,9.963585237092179,5.172698721319142
76,9.579627267309375,5.815000621952927
77,9.736077537448352,5.747134802656109
78,9.913894191133878,5.177692308697449
79,8.225499065570222,6.762696114148213
80,9.524819992698374,5.221818834530174
81,10.56769760663003,4.618110295420941
82,10.443735550565048,4.790314090811338
83,10.206341466848045,4.809635618052255
84,10.57831599940102,4.840870441398362
85,9.879324101822,4.83701544875267
86,9.750025721303281,4.950054525862382
87,11.136972971011229,3.984991494188466
88,9.060748153233122,6.499424684116563
89,9.699557409198158,5.6182856180957765
